COUNTRY,EDATE,PARTY,PERVOTE,VOTEEST,PRESVOTE,ABSSEAT,TOTSEATS,PROGTYPE,PER101,PER102,PER103,PER104,PER105,PER106,PER107,PER108,PER109,PER110,PER201,PER202,PER203,PER204,PER301,PER302,PER303,PER304,PER305,PER401,PER402,PER403,PER404,PER405,PER406,PER407,PER408,PER409,PER410,PER411,PER412,PER413,PER414,PER415,PER416,PER501,PER502,PER503,PER504,PER505,PER506,PER507,PER601,PER602,PER603,PER604,PER605,PER606,PER607,PER608,PER701,PER702,PER703,PER704,PER705,PER706,PERUNCOD,TOTAL,RILE,PLANECO,MARKECO,WELFARE,INTPEACE
14,16/3/1970,14420,5.94779046463773,0,99.99,8,200,1,0,0,0,0,0,0,2.04081632653061,0,0,0,16.3265306122449,10.2040816326531,0,0,0,0,0,0,10.2040816326531,4.08163265306123,0,0,0,0,0,0,4.08163265306123,0,0,0,0,0,0,0,0,10.2040816326531,0,6.12244897959184,8.16326530612245,0,6.12244897959184,0,0,0,10.2040816326531,0,0,8.16326530612245,0,0,0,0,0,0,0,4.08163265306123,0,49,22.4489795918367,0,4.08163265306123,14.2857142857143,0
14,16/3/1970,14520,1.12576712035971,0,99.99,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7692307692308,0,0,0,0,0,0,0,1.92307692307692,0,0,0,0,0,0,0,0,0,0,1.92307692307692,1.92307692307692,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1.92307692307692,0,11.5384615384615,52,78.8461538461538,0,0,3.84615384615385,0
14,16/3/1970,14620,18.0450054460517,0,99.99,37,200,1,0,0,0,0,0,0,6.38297872340426,0,3.19148936170213,0,25.531914893617,23.4042553191489,2.12765957446809,0,0,0,0,0,0,5.31914893617021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12765957446809,5.31914893617021,7.4468085106383,3.19148936170213,0,1.06382978723404,0,0,0,1.06382978723404,0,0,7.4468085106383,0,0,0,0,0,0,6.38297872340426,0,0,94,7.4468085106383,0,5.31914893617021,10.6382978723404,0
14,16/3/1970,14810,17.1209512489638,0,99.99,37,200,1,1.76991150442478,0,0,0,0,3.53982300884956,3.53982300884956,0,0,0,4.42477876106195,6.19469026548673,1.76991150442478,0,6.19469026548673,0,0,0,0,4.42477876106195,0.884955752212389,1.76991150442478,14.1592920353982,0,0.884955752212389,0,3.53982300884956,0,0.884955752212389,1.76991150442478,0,0,0,0,0,4.42477876106195,0,7.07964601769912,0,0,5.30973451327434,6.19469026548673,0,0,0,0,0,7.96460176991151,0,0,0,0,7.07964601769912,0,0,4.42477876106195,1.76991150442478,113,-15.929203539823,15.929203539823,4.42477876106195,7.07964601769912,3.53982300884956
14,16/3/1970,14820,10.4874551519019,0,99.99,18,200,1,2.25563909774436,0,0,0,0,1.50375939849624,2.25563909774436,0,1.50375939849624,0,0.75187969924812,2.25563909774436,0,0,0.75187969924812,0,0.75187969924812,5.26315789473684,33.8345864661654,4.51127819548872,0,0,0,0,0,0,1.50375939849624,0,0,0,3.00751879699248,0,0,0,0,0.75187969924812,0,15.7894736842105,4.51127819548872,0,0,0,3.00751879699248,0,1.50375939849624,0,0,0,0,0,0,0.75187969924812,3.00751879699248,0,5.26315789473684,5.26315789473684,0,133,30.0751879699248,3.00751879699248,4.51127819548872,20.3007518796992,1.50375939849624
14,16/3/1970,14901,5.69591550062269,0,99.99,12,200,3,1.06382978723404,0,0,0.354609929078014,0,0.354609929078014,2.4822695035461,0,0.354609929078014,0,1.41843971631206,4.9645390070922,0.354609929078014,0,2.4822695035461,0,0.354609929078014,0,3.85746410655596,4.36775644352188,1.41843971631206,0.709219858156028,1.41843971631206,0,0,0,2.12765957446809,0,0,5.23265870956582,1.21951219512195,0,0.709219858156028,0,0.354609929078014,3.19148936170213,0,8.11278325549213,39.3098079916969,1.21951219512195,3.90070921985816,0,0,0,0.354609929078014,0,0,0,4.25531914893617,0,0.709219858156028,0,2.12765957446809,0,0,0,1.21951219512195,91,-41.0136654558035,3.34717176959004,5.07697630167791,47.4225912471891,0.354609929078014
14,3/1/1972,14221,17.0196152057314,0,99.99,37,200,1,2.5,0,0,0,0,1.25,0,0,0,0,0,3.75,0,0,0,0,0,0,27.5,1.25,1.25,0,0,0,1.25,0,1.25,0,0,0,11.25,0,0,2.5,0,0,0,10,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,8.75,0,0,0,2.5,80,-12.5,11.25,1.25,22.5,1.25
14,3/1/1972,14320,25.7849941949977,0,99.99,55,200,1,0,0,0,0,0,6,0,0,0,0,2,6,0,6,0,0,0,0,0,0,0,2,22,2,0,0,0,0,4,0,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,22,0,4,0,0,0,2,50,-58,24,0,20,6
14,3/1/1972,14420,5.15739450237379,0,99.99,7,200,3,0,0,0,0,0,0,1.02040816326531,0,0,0,8.16326530612245,8.10204081632653,0,0,1,0,0.5,4.5,5.60204081632653,4.04081632653061,7.5,0,0,0,0,0,2.54081632653061,0,0,1,0,0,0,0,0,8.60204081632653,0,5.06122448979592,15.5816326530612,0,5.56122448979592,0,2,0,6.60204081632653,0,0,4.58163265306123,0,0,0,0,0,4.5,0.5,3.04081632653061,0,74.5,8.22448979591837,0,4.04081632653061,20.6428571428571,0
14,3/1/1972,14520,2.53022848784053,0,99.99,4,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7027027027027,0,14.8648648648649,0,1.35135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40540540540541,18.9189189189189,0,0,0,4.05405405405406,0,28.3783783783784,0,1.35135135135135,4.05405405405406,0,0,0,0,0,0,1.35135135135135,4.05405405405406,13.5135135135135,74,35.1351351351351,0,0,24.3243243243243,0
14,3/1/1972,14620,17.5889437688643,0,99.99,34,200,1,2.12765957446809,0,0,0,0,0,0,0,0,0,2.12765957446809,4.25531914893617,0,0,0,0,0,0,38.2978723404255,0,0,0,0,0,0,0,12.7659574468085,0,0,0,0,0,2.12765957446809,0,0,0,0,25.531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38297872340426,0,0,0,0,6.38297872340426,47,38.2978723404255,0,2.12765957446809,25.531914893617,0
14,3/1/1972,14810,16.4099057041082,0,99.99,35,200,1,4.25531914893617,0,0,0,0,0,0,0,0,0,0,2.12765957446809,0,0,0,0,0,0,23.4042553191489,0,0,0,0,0,0,0,0,0,2.12765957446809,0,0,0,0,0,0,0,0,12.7659574468085,31.9148936170213,0,0,0,0,0,0,0,0,14.8936170212766,0,0,0,0,8.51063829787234,0,0,0,0,47,4.25531914893617,0,0,44.6808510638298,0
14,3/1/1972,14820,9.16255519407094,0,99.99,18,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,8.82352941176471,17.6470588235294,0,0,0,0,0,0,2.94117647058824,0,0,2.94117647058824,0,0,0,0,0,0,0,17.6470588235294,20.5882352941176,2.94117647058824,0,0,5.88235294117647,0,5.88235294117647,0,0,0,0,0,0,0,5.88235294117647,0,2.94117647058824,0,0,34,20.5882352941176,0,17.6470588235294,38.2352941176471,0
14,3/1/1972,14901,5.35615716214712,0,99.99,10,200,1,2.12765957446809,0,0,0.709219858156028,0,0.709219858156028,4.9645390070922,0,0.709219858156028,0,2.83687943262411,9.9290780141844,0.709219858156028,0,4.9645390070922,0,0.709219858156028,0,2.83687943262411,1.41843971631206,2.83687943262411,1.41843971631206,2.83687943262411,0,0,0,4.25531914893617,0,0,0.709219858156028,0,0,1.41843971631206,0,0.709219858156028,6.38297872340426,0,11.3475177304965,12.7659574468085,0,7.80141843971631,0,0,0,0.709219858156028,0,0,0,8.51063829787234,0,1.41843971631206,0,4.25531914893617,0,0,0,0,141,-28.3687943262411,4.25531914893617,2.83687943262411,24.113475177305,0.709219858156028
14,22/9/1975,14221,18.8915411856348,0,99.99,40,200,1,1.06382978723404,0,1.06382978723404,0,0,1.06382978723404,1.06382978723404,0,1.06382978723404,3.19148936170213,0,10.6382978723404,0,0,3.19148936170213,0,0,0,0,0,0,0,8.51063829787234,3.19148936170213,1.06382978723404,0,4.25531914893617,0,2.12765957446809,0,1.06382978723404,2.12765957446809,0,0,0,4.25531914893617,0,10.6382978723404,14.8936170212766,0,4.25531914893617,0,0,0,0,0,0,11.7021276595745,0,0,8.51063829787234,0,0,0,1.06382978723404,0,0,94,-42.5531914893617,9.57446808510638,0,25.531914893617,1.06382978723404
14,22/9/1975,14320,24.8594634263068,0,99.99,54,200,1,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,0,0,0,0,0,2.77777777777778,11.1111111111111,0,0,0,0,0,0,0,22.2222222222222,0,0,0,0,2.77777777777778,2.77777777777778,25,0,0,8.33333333333333,0,0,0,0,0,0,16.6666666666667,0,0,2.77777777777778,0,2.77777777777778,0,0,0,0,36,-33.3333333333333,36.1111111111111,0,25,0
14,22/9/1975,14420,4.34697860003826,0,99.99,9,200,3,0,0,0,0,0,0,1.02040816326531,0,0,0,8.16326530612245,8.10204081632653,0,0,1,0,0.5,4.5,5.60204081632653,4.04081632653061,7.5,0,0,0,0,0,2.54081632653061,0,0,1,0,0,0,0,0,8.60204081632653,0,5.06122448979592,15.5816326530612,0,5.56122448979592,0,2,0,6.60204081632653,0,0,4.58163265306123,0,0,0,0,0,4.5,0.5,3.04081632653061,0,74.5,8.22448979591837,0,4.04081632653061,20.6428571428571,0
14,22/9/1975,14520,3.29472714194176,0,99.99,9,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94117647058824,5.88235294117647,20.5882352941176,0,2.94117647058824,0,0,0,0,0,0,0,0,0,0,0,2.94117647058824,0,0,0,0,2.94117647058824,17.6470588235294,0,0,0,5.88235294117647,0,26.4705882352941,0,5.88235294117647,0,0,0,2.94117647058824,0,0,0,2.94117647058824,0,0,34,44.1176470588235,0,2.94117647058824,20.5882352941176,0
14,22/9/1975,14620,18.3701248591725,0,99.99,35,200,3,1.06382978723404,0,0,0,0,0,0,0,0,0,1.06382978723404,2.12765957446809,0,0,0,0,0,0,19.1489361702128,0,12.5,0,0,0,0,0,10.5496453900709,0,0,0,0,0,1.06382978723404,0,0,0,0,12.7659574468085,29.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,3.19148936170213,4.16666666666667,0,0,0,3.19148936170213,29.5,2.48226950354609,0,1.06382978723404,41.9326241134752,0
14,22/9/1975,14810,17.6292394623935,0,99.99,39,200,1,2.4390243902439,0,0,0,0,4.8780487804878,0,0,0,0,0,0,0,0,8.53658536585366,0,1.21951219512195,0,0,0,0,2.4390243902439,12.1951219512195,0,1.21951219512195,0,18.2926829268293,0,2.4390243902439,1.21951219512195,3.65853658536585,0,0,0,0,4.8780487804878,0,9.75609756097561,15.8536585365854,0,0,0,0,0,0,0,0,1.21951219512195,0,0,1.21951219512195,0,6.09756097560976,2.4390243902439,0,0,0,82,-40.2439024390244,18.2926829268293,0,25.609756097561,4.8780487804878
14,22/9/1975,14820,3.59351055233474,0,99.99,2,200,1,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,2,8,24,4,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,20,12,2,0,0,2,0,4,0,0,0,0,0,2,2,2,0,0,0,0,50,16,2,6,32,2
14,22/9/1975,14901,5.00734957731748,0,99.99,10,200,1,1.49253731343284,0,0,0.746268656716418,0,0.746268656716418,2.23880597014925,0,0.746268656716418,0,2.23880597014925,5.97014925373134,0.746268656716418,0,2.98507462686567,0,0.746268656716418,0,5.22388059701492,2.98507462686567,2.23880597014925,0.746268656716418,0,0,0,0,5.22388059701492,0,0,0.746268656716418,0,0,0.746268656716418,0,0,7.46268656716418,0,8.95522388059701,17.910447761194,0,2.23880597014925,0,0,0,0.746268656716418,0,0,0,18.6567164179104,0,0,0,5.22388059701492,0,1.49253731343284,0,0.746268656716418,134,-14.1791044776119,0.746268656716418,3.73134328358209,26.865671641791,0.746268656716418
14,13/3/1979,14221,17.8978982506497,0,99.99,35,200,1,2.04081632653061,0,0,0,0,1.02040816326531,2.04081632653061,0,0,0,0,5.10204081632653,3.06122448979592,0,0,0,0,0,0,0,0,14.2857142857143,6.12244897959184,0,0,0,0,0,1.02040816326531,2.04081632653061,2.04081632653061,2.04081632653061,0,0,0,3.06122448979592,1.02040816326531,16.3265306122449,0,0,7.14285714285714,0,0,0,0,0,0,26.530612244898,0,0,3.06122448979592,0,2.04081632653061,0,0,0,0,98,-13.265306122449,22.4489795918367,0,16.3265306122449,1.02040816326531
14,13/3/1979,14320,23.8909967572378,0,99.99,52,200,1,1.85185185185185,0,0,0,0.617283950617284,1.23456790123457,2.46913580246914,0,0,0,3.08641975308642,8.64197530864197,0,0,3.7037037037037,0,0,0,0,0,0,0.617283950617284,21.6049382716049,0,0,0,6.79012345679012,0,0.617283950617284,2.46913580246914,0,0,0,0,0,4.93827160493827,2.46913580246914,13.5802469135802,0,0,8.64197530864197,0,0,0,0,0,0,5.55555555555556,0,0,4.93827160493827,0,4.32098765432099,0,0,1.85185185185185,0,162,-40.1234567901235,22.2222222222222,0,13.5802469135802,1.85185185185185
14,13/3/1979,14420,3.68153353007795,0,99.99,4,200,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,1,9,1,4,15,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,0,4,23,0,5,0,4,0,3,0,0,1,0,0,0,0,0,9,1,2,0,100,-6,0,4,27,0
14,13/3/1979,14520,4.77618169418258,0,99.99,9,200,1,0,0,0,0,0,0,1.96078431372549,0,0,0,0,0,1.96078431372549,0,0,0,0,0,3.92156862745098,0,15.6862745098039,0,0,0,0,0,3.92156862745098,0,0,1.96078431372549,0,0,0,0,0,0,0,1.96078431372549,17.6470588235294,0,0,0,0,0,23.5294117647059,0,1.96078431372549,0,0,0,3.92156862745098,0,17.6470588235294,0,0,3.92156862745098,0,51,23.5294117647059,0,0,19.6078431372549,0
14,13/3/1979,14620,21.6540229114656,0,99.99,47,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,58.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,0,0,12,-33.3333333333333,0,0,58.3333333333333,0
14,13/3/1979,14810,17.2909772716437,0,99.99,36,200,1,2.5,0,0,0,0,0.833333333333333,1.66666666666667,0.833333333333333,0,0,2.5,5,0,0,14.1666666666667,0,0,0,0,0,0,6.66666666666667,13.3333333333333,0,0.833333333333333,0,1.66666666666667,0,0.833333333333333,0,0,0,0,0,0,8.33333333333333,2.5,18.3333333333333,0,0,1.66666666666667,0,0,0,1.66666666666667,0,0,5.83333333333333,0,0,4.16666666666667,0,3.33333333333333,0,0.833333333333333,1.66666666666667,0.833333333333333,120,-24.1666666666667,20,0,18.3333333333333,0.833333333333333
14,13/3/1979,14820,4.57624706075014,0,99.99,7,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56410256410256,10.2564102564103,38.4615384615385,5.12820512820513,0,0,0,0,0,0,5.12820512820513,0,0,0,0,0,0,0,0,5.12820512820513,0,10.2564102564103,7.69230769230769,0,0,0,2.56410256410256,0,2.56410256410256,0,0,0,0,0,2.56410256410256,0,5.12820512820513,0,0,2.56410256410256,0,39,38.4615384615385,0,5.12820512820513,17.9487179487179,0
14,13/3/1979,14901,4.55023171964514,0,99.99,10,200,1,1.51515151515151,0,0,0,0.303030303030303,0.606060606060606,3.03030303030303,0,1.21212121212121,0,4.84848484848485,3.33333333333333,0,0,0.606060606060606,0,3.03030303030303,0,5.75757575757576,3.93939393939394,2.12121212121212,0,0.606060606060606,0,0,0,8.18181818181818,0,0,1.51515151515151,0,0,0.606060606060606,0,2.42424242424242,3.93939393939394,0,7.57575757575758,7.57575757575758,1.21212121212121,0.909090909090909,0,1.51515151515151,0,1.51515151515151,0,0.303030303030303,2.12121212121212,2.72727272727273,11.8181818181818,1.21212121212121,0.303030303030303,11.2121212121212,0,0.606060606060606,1.21212121212121,0.606060606060606,330,6.36363636363637,0.606060606060606,4.54545454545454,15.1515151515152,0.909090909090909
14,21/3/1983,14110,1.411050933418,0,99.99,2,200,3,0,0,0,0,0,1.98019801980198,7.92079207920792,0,0,0,0,17.8217821782178,0,0,0,0,0,0,0,0,0,14.8514851485149,0,0,0,0,0,0,0,1.98019801980198,0,0,0,0,0,39.6039603960396,3.96039603960396,0,2.97029702970297,0,0,0,0,0,0,0,0,6.93069306930693,0,0,0,0,0,0,0,1.98019801980198,0,101,-38.6138613861386,14.8514851485149,0,2.97029702970297,1.98019801980198
14,21/3/1983,14221,13.9702264729197,0,99.99,27,200,1,2.14285714285714,0,0.714285714285714,0,1.42857142857143,5.71428571428571,3.57142857142857,0,0,0,4.28571428571428,24.2857142857143,0,2.14285714285714,0.714285714285714,0,0,0,0,0,0,0.714285714285714,17.8571428571429,0,0,0,0,0,0,0,0,0,0,0.714285714285714,0,3.57142857142857,2.14285714285714,7.14285714285714,4.28571428571428,0.714285714285714,0.714285714285714,0,0,0,0,0,0,2.14285714285714,0,0,12.1428571428571,0,2.14285714285714,0,0,0.714285714285714,0,140,-64.2857142857143,18.5714285714286,0,11.4285714285714,7.14285714285714
14,21/3/1983,14320,26.7125751838947,0,99.99,57,200,1,0,0,0,0,0,5.40540540540541,0,0,0,0,2.7027027027027,5.40540540540541,2.7027027027027,0,0,0,0,0,0,0,0,0,2.7027027027027,0,0,0,0,0,0,0,0,0,0,0,0,16.2162162162162,0,8.10810810810811,0,0,0,0,0,0,0,0,0,51.3513513513514,0,0,0,0,0,0,0,2.7027027027027,2.7027027027027,37,43.2432432432433,2.7027027027027,0,8.10810810810811,5.40540540540541
14,21/3/1983,14520,3.03420418338259,0,99.99,3,200,1,0,0,0,0.925925925925926,0.925925925925926,1.85185185185185,0.925925925925926,0,1.85185185185185,0,0,0,0,0,0,0,0,0,1.85185185185185,0,2.77777777777778,0,0,0,0,0,2.77777777777778,0,0,0,0,0,9.25925925925926,0,0,5.55555555555556,0,0.925925925925926,18.5185185185185,0,0,0,0.925925925925926,0,44.4444444444444,0,0,0,0,0,0,0,2.77777777777778,0,0,0,3.7037037037037,108,37.962962962963,0,9.25925925925926,19.4444444444444,2.77777777777778
14,21/3/1983,14620,22.118982687484,0,99.99,44,200,1,0,0,0,0,0,0,4.16666666666667,0,0,0,8.33333333333333,16.6666666666667,0,0,0,0,29.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,12.5,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,24,-16.6666666666667,0,0,12.5,0
14,21/3/1983,14810,17.6262059124192,1,99.99,38,200,1,2.04081632653061,0,0,0,0,0,0,0,0,0,0,8.16326530612245,0,0,16.3265306122449,0,0,0,0,0,0,8.16326530612245,10.2040816326531,0,0,0,2.04081632653061,0,2.04081632653061,0,0,0,0,0,0,10.2040816326531,0,20.4081632653061,0,0,6.12244897959184,0,0,0,0,0,0,0,0,0,4.08163265306123,0,4.08163265306123,0,0,2.04081632653061,4.08163265306123,49,-36.734693877551,18.3673469387755,0,20.4081632653061,0
14,21/3/1983,14820,9.68928353045648,0,99.99,17,200,1,0,0,0,0,0,0,0,0,0,0,0,6.81818181818182,0,0,0,0,0,6.81818181818182,13.6363636363636,0,0,0,0,0,4.54545454545455,0,15.9090909090909,0,0,2.27272727272727,2.27272727272727,0,4.54545454545455,0,0,6.81818181818182,0,4.54545454545455,11.3636363636364,0,2.27272727272727,0,2.27272727272727,0,2.27272727272727,0,0,0,0,0,4.54545454545455,0,4.54545454545455,0,4.54545454545455,0,0,44,-9.09090909090909,2.27272727272727,4.54545454545455,15.9090909090909,0
14,21/3/1983,14901,4.92939879061407,0,99.99,11,200,1,0,0,0,0,0,2.1978021978022,2.1978021978022,0,0,0,3.2967032967033,2.1978021978022,0,0,3.2967032967033,0,2.1978021978022,0,3.2967032967033,2.1978021978022,1.0989010989011,0,0,0,0,0,5.49450549450549,0,0,1.0989010989011,0,0,3.2967032967033,0,0,6.59340659340659,0,8.79120879120879,8.79120879120879,0,0,0,0,0,8.79120879120879,0,0,0,32.967032967033,0,0,0,1.0989010989011,0,0,1.0989010989011,0,91,6.59340659340659,0,5.49450549450549,17.5824175824176,2.1978021978022
14,16/3/1987,14110,4.02723106510797,0,99.99,4,200,3,0,0,0,0,0,1.98019801980198,7.92079207920792,0,0,0,0,17.8217821782178,0,0,0,0,0,0,0,0,0,14.8514851485149,0,0,0,0,0,0,0,1.98019801980198,0,0,0,0,0,39.6039603960396,3.96039603960396,0,2.97029702970297,0,0,0,0,0,0,0,0,6.93069306930693,0,0,0,0,0,0,0,1.98019801980198,0,101,-38.6138613861386,14.8514851485149,0,2.97029702970297,1.98019801980198
14,16/3/1987,14221,9.38973151214214,0,99.99,16,200,1,3.33333333333333,0.454545454545454,5.45454545454545,0,1.21212121212121,1.81818181818182,5.45454545454545,0,0,0,0.303030303030303,19.8484848484848,0,0,0,0,0,0,0,0,0,0.454545454545454,0,0,0.303030303030303,0,0,0,0,0.454545454545454,6.06060606060606,0,0,1.36363636363636,0,4.54545454545455,15.6060606060606,8.18181818181818,3.33333333333333,0,5.15151515151515,0,0,0,0,0,0,6.81818181818182,0,0,4.54545454545455,0,1.36363636363636,0,0,2.42424242424242,1.51515151515151,660,-46.5151515151515,6.51515151515151,0,11.5151515151515,3.48484848484848
14,16/3/1987,14222,4.24225884372484,0,99.99,4,200,1,5.02283105022831,0,0,0,8.21917808219178,3.19634703196347,7.30593607305936,0,1.36986301369863,0,0,7.30593607305936,0,0,0,0,0,0.45662100456621,15.0684931506849,0,0,0,0,0,0,0,0,0.45662100456621,0,0,4.5662100456621,1.36986301369863,0,0,0,8.21917808219178,1.36986301369863,4.5662100456621,20.5479452054794,0,0.45662100456621,0,0,1.36986301369863,1.36986301369863,0,0,0,0,0,5.93607305936073,0.45662100456621,0.45662100456621,0,0,0.45662100456621,0.45662100456621,219,-42.4657534246575,4.5662100456621,0,25.1141552511416,11.4155251141553
14,16/3/1987,14320,24.1426578933389,0,99.99,56,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6883116883117,6.49350649350649,0,0,0,0,7.79220779220779,0,0,38.961038961039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0649350649351,0,77,-45.4545454545454,6.49350649350649,0,38.961038961039,0
14,16/3/1987,14520,2.57661818559331,0,99.99,5,200,1,0.529100529100529,0,0,0,2.11640211640212,0.529100529100529,1.58730158730159,0,0,0,0,15.8730158730159,0,0,0,0,0,0,0,5.29100529100529,0,0,0,0,0,0,0,0,3.17460317460317,0,1.05820105820106,0,0,0,0,1.05820105820106,11.6402116402116,0,4.23280423280423,1.58730158730159,1.58730158730159,0,0,0,29.6296296296296,0,0,16.4021164021164,0,0,0,0,0,0,0,3.7037037037037,0,189,25.9259259259259,1.05820105820106,5.29100529100529,4.23280423280423,2.64550264550265
14,16/3/1987,14620,23.1324474591619,0,99.99,53,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6382978723404,0,4.9645390070922,0,0,0,0,0,0,6.38297872340426,0,0,0,0,0,0,10.6382978723404,0,0,36.1702127659575,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6382978723404,0,0,20.5673758865248,0,141,-30.4964539007092,4.9645390070922,10.6382978723404,36.1702127659575,0
14,16/3/1987,14810,17.6195699236101,0,99.99,40,200,1,2.10970464135021,0,0,3.37552742616034,0,5.48523206751055,3.79746835443038,0,0,0,0,0,0,0,10.126582278481,0,0,0,0,0,0,9.70464135021097,0,0,0,0,0,0,0,1.68776371308017,6.32911392405063,0,0,0,0,8.0168776371308,8.43881856540084,0,7.59493670886076,0,0,0,0,0,3.37552742616034,0,0,18.1434599156118,0,0,2.53164556962025,0,5.48523206751055,0,0,3.79746835443038,0,237,-10.5485232067511,16.0337552742616,0,7.59493670886076,5.48523206751055
14,16/3/1987,14820,6.31708767737708,0,99.99,9,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57142857142857,1.19047619047619,1.19047619047619,1.19047619047619,3.57142857142857,1.19047619047619,0,0,1.19047619047619,0,10.7142857142857,0,0,0,7.14285714285714,0,0,0,0,13.0952380952381,0,10.7142857142857,27.3809523809524,0,0,0,1.19047619047619,0,7.14285714285714,0,0,1.19047619047619,0,0,2.38095238095238,0,5.95238095238095,0,0,0,0,84,-23.8095238095238,8.33333333333333,1.19047619047619,38.0952380952381,0
14,16/3/1987,14901,5.62474892303825,0,99.99,13,200,1,0,0,2.01342281879195,0,0,1.34228187919463,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69798657718121,0,0,0,0,3.35570469798658,2.01342281879195,0,0,0,6.71140939597315,9.39597315436242,0,5.36912751677852,0,0,7.38255033557047,0,0,25.503355704698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671140939597315,31.5436241610738,0,149,-29.5302013422819,9.39597315436242,10.0671140939597,25.503355704698,1.34228187919463
14,17/3/1991,14110,6.81950080670071,0,99.99,10,200,1,0,0,0,0,0,1.98019801980198,7.92079207920792,0,0,0,0,17.8217821782178,0,0,0,0,0,0,0,0,0,14.8514851485149,0,0,0,0,0,0,0,1.98019801980198,0,0,0,0,0,39.6039603960396,3.96039603960396,0,2.97029702970297,0,0,0,0,0,0,0,0,6.93069306930693,0,0,0,0,0,0,0,1.98019801980198,0,101,-38.6138613861386,14.8514851485149,0,2.97029702970297,1.98019801980198
14,17/3/1991,14223,10.0751013053217,0,99.99,19,200,1,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,12.5,21.4285714285714,0,0,0,0,19.6428571428571,0,5.35714285714286,10.7142857142857,0,0,0,0,0,0,0,0,8.92857142857143,0,0,0,0,0,0,0,7.14285714285714,0,56,-30.3571428571429,21.4285714285714,0,16.0714285714286,0
